Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
4: RvC,30,12,0,1,0,1,0.99,RedToy
1: R&C,1,31,0,0,1,1,0.25,RedToy
1: R&C,1,31,1,1,0,0,0.25,YellowToy
1: R&C,1,31,1,1,1,1,0.25,YellowToy
1: R&C,1,31,1,0,1,0,0.25,YellowToy
1: R&C,1,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,1,0,0,1,1,0.25,YellowToy
2: Diff. R,31,1,1,1,0,0,0.25,RedToy
2: Diff. R,31,1,1,1,1,1,0.25,RedToy
2: Diff. R,31,1,1,0,1,0,0.25,Either
2: Diff. R,31,1,0,1,0,1,0.25,RedToy
3: Diff. C,1,1,0,0,1,1,0.25,YellowToy
3: Diff. C,1,1,1,1,0,0,0.25,RedToy
3: Diff. C,1,1,1,1,1,1,0.25,YellowToy
3: Diff. C,1,1,1,0,1,0,0.25,YellowToy
3: Diff. C,1,1,0,1,0,1,0.25,Either
4: RvC,31,1,0,0,1,1,0.25,YellowToy
4: RvC,31,1,1,1,0,0,0.25,RedToy
4: RvC,31,1,1,1,1,1,0.25,RedToy
4: RvC,31,1,1,0,1,0,0.25,YellowToy
4: RvC,31,1,0,1,0,1,0.25,RedToy
1: R&C,1,31,0,0,1,1,0.5,RedToy
1: R&C,1,31,1,1,0,0,0.5,YellowToy
1: R&C,1,31,1,1,1,1,0.5,YellowToy
1: R&C,1,31,1,0,1,0,0.5,YellowToy
1: R&C,1,31,0,1,0,1,0.5,YellowToy
2: Diff. R,31,1,0,0,1,1,0.5,YellowToy
2: Diff. R,31,1,1,1,0,0,0.5,RedToy
2: Diff. R,31,1,1,1,1,1,0.5,RedToy
2: Diff. R,31,1,1,0,1,0,0.5,Either
2: Diff. R,31,1,0,1,0,1,0.5,RedToy
3: Diff. C,1,1,0,0,1,1,0.5,YellowToy
3: Diff. C,1,1,1,1,0,0,0.5,RedToy
3: Diff. C,1,1,1,1,1,1,0.5,YellowToy
3: Diff. C,1,1,1,0,1,0,0.5,YellowToy
3: Diff. C,1,1,0,1,0,1,0.5,Either
4: RvC,31,1,0,0,1,1,0.5,YellowToy
4: RvC,31,1,1,1,0,0,0.5,RedToy
4: RvC,31,1,1,1,1,1,0.5,RedToy
4: RvC,31,1,1,0,1,0,0.5,YellowToy
4: RvC,31,1,0,1,0,1,0.5,RedToy
1: R&C,1,31,0,0,1,1,0.75,RedToy
1: R&C,1,31,1,1,0,0,0.75,YellowToy
1: R&C,1,31,1,1,1,1,0.75,YellowToy
1: R&C,1,31,1,0,1,0,0.75,YellowToy
1: R&C,1,31,0,1,0,1,0.75,YellowToy
2: Diff. R,31,1,0,0,1,1,0.75,YellowToy
2: Diff. R,31,1,1,1,0,0,0.75,RedToy
2: Diff. R,31,1,1,1,1,1,0.75,RedToy
2: Diff. R,31,1,1,0,1,0,0.75,Either
2: Diff. R,31,1,0,1,0,1,0.75,RedToy
3: Diff. C,1,1,0,0,1,1,0.75,YellowToy
3: Diff. C,1,1,1,1,0,0,0.75,RedToy
3: Diff. C,1,1,1,1,1,1,0.75,YellowToy
3: Diff. C,1,1,1,0,1,0,0.75,YellowToy
3: Diff. C,1,1,0,1,0,1,0.75,Either
4: RvC,31,1,0,0,1,1,0.75,YellowToy
4: RvC,31,1,1,1,0,0,0.75,RedToy
4: RvC,31,1,1,1,1,1,0.75,YellowToy
4: RvC,31,1,1,0,1,0,0.75,YellowToy
4: RvC,31,1,0,1,0,1,0.75,RedToy
1: R&C,1,31,0,0,1,1,0.99,RedToy
1: R&C,1,31,1,1,0,0,0.99,YellowToy
1: R&C,1,31,1,1,1,1,0.99,YellowToy
1: R&C,1,31,1,0,1,0,0.99,YellowToy
1: R&C,1,31,0,1,0,1,0.99,YellowToy
2: Diff. R,31,1,0,0,1,1,0.99,YellowToy
2: Diff. R,31,1,1,1,0,0,0.99,RedToy
2: Diff. R,31,1,1,1,1,1,0.99,RedToy
2: Diff. R,31,1,1,0,1,0,0.99,Either
2: Diff. R,31,1,0,1,0,1,0.99,RedToy
3: Diff. C,1,1,0,0,1,1,0.99,YellowToy
3: Diff. C,1,1,1,1,0,0,0.99,RedToy
3: Diff. C,1,1,1,1,1,1,0.99,YellowToy
3: Diff. C,1,1,1,0,1,0,0.99,YellowToy
3: Diff. C,1,1,0,1,0,1,0.99,Either
4: RvC,31,1,0,0,1,1,0.99,YellowToy
4: RvC,31,1,1,1,0,0,0.99,RedToy
4: RvC,31,1,1,1,1,1,0.99,YellowToy
4: RvC,31,1,1,0,1,0,0.99,YellowToy
4: RvC,31,1,0,1,0,1,0.99,RedToy
1: R&C,2,31,0,0,1,1,0.25,RedToy
1: R&C,2,31,1,1,0,0,0.25,YellowToy
1: R&C,2,31,1,1,1,1,0.25,YellowToy
1: R&C,2,31,1,0,1,0,0.25,YellowToy
1: R&C,2,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,2,0,0,1,1,0.25,YellowToy
2: Diff. R,31,2,1,1,0,0,0.25,RedToy
2: Diff. R,31,2,1,1,1,1,0.25,RedToy
2: Diff. R,31,2,1,0,1,0,0.25,Either
2: Diff. R,31,2,0,1,0,1,0.25,RedToy
3: Diff. C,2,2,0,0,1,1,0.25,YellowToy
3: Diff. C,2,2,1,1,0,0,0.25,RedToy
3: Diff. C,2,2,1,1,1,1,0.25,YellowToy
3: Diff. C,2,2,1,0,1,0,0.25,YellowToy
3: Diff. C,2,2,0,1,0,1,0.25,Either
4: RvC,31,2,0,0,1,1,0.25,YellowToy
4: RvC,31,2,1,1,0,0,0.25,RedToy
4: RvC,31,2,1,1,1,1,0.25,RedToy
4: RvC,31,2,1,0,1,0,0.25,YellowToy
4: RvC,31,2,0,1,0,1,0.25,RedToy
1: R&C,2,31,0,0,1,1,0.5,RedToy
1: R&C,2,31,1,1,0,0,0.5,YellowToy
1: R&C,2,31,1,1,1,1,0.5,YellowToy
1: R&C,2,31,1,0,1,0,0.5,YellowToy
1: R&C,2,31,0,1,0,1,0.5,YellowToy
2: Diff. R,31,2,0,0,1,1,0.5,YellowToy
2: Diff. R,31,2,1,1,0,0,0.5,RedToy
2: Diff. R,31,2,1,1,1,1,0.5,RedToy
2: Diff. R,31,2,1,0,1,0,0.5,Either
2: Diff. R,31,2,0,1,0,1,0.5,RedToy
3: Diff. C,2,2,0,0,1,1,0.5,YellowToy
3: Diff. C,2,2,1,1,0,0,0.5,RedToy
3: Diff. C,2,2,1,1,1,1,0.5,YellowToy
3: Diff. C,2,2,1,0,1,0,0.5,YellowToy
3: Diff. C,2,2,0,1,0,1,0.5,Either
4: RvC,31,2,0,0,1,1,0.5,YellowToy
4: RvC,31,2,1,1,0,0,0.5,RedToy
4: RvC,31,2,1,1,1,1,0.5,RedToy
4: RvC,31,2,1,0,1,0,0.5,YellowToy
4: RvC,31,2,0,1,0,1,0.5,RedToy
1: R&C,2,31,0,0,1,1,0.75,RedToy
1: R&C,2,31,1,1,0,0,0.75,YellowToy
1: R&C,2,31,1,1,1,1,0.75,YellowToy
1: R&C,2,31,1,0,1,0,0.75,YellowToy
1: R&C,2,31,0,1,0,1,0.75,YellowToy
2: Diff. R,31,2,0,0,1,1,0.75,YellowToy
2: Diff. R,31,2,1,1,0,0,0.75,RedToy
2: Diff. R,31,2,1,1,1,1,0.75,RedToy
2: Diff. R,31,2,1,0,1,0,0.75,Either
2: Diff. R,31,2,0,1,0,1,0.75,RedToy
3: Diff. C,2,2,0,0,1,1,0.75,YellowToy
3: Diff. C,2,2,1,1,0,0,0.75,RedToy
3: Diff. C,2,2,1,1,1,1,0.75,YellowToy
3: Diff. C,2,2,1,0,1,0,0.75,YellowToy
3: Diff. C,2,2,0,1,0,1,0.75,Either
4: RvC,31,2,0,0,1,1,0.75,YellowToy
4: RvC,31,2,1,1,0,0,0.75,RedToy
4: RvC,31,2,1,1,1,1,0.75,YellowToy
4: RvC,31,2,1,0,1,0,0.75,YellowToy
4: RvC,31,2,0,1,0,1,0.75,RedToy
1: R&C,2,31,0,0,1,1,0.99,RedToy
1: R&C,2,31,1,1,0,0,0.99,YellowToy
1: R&C,2,31,1,1,1,1,0.99,YellowToy
1: R&C,2,31,1,0,1,0,0.99,YellowToy
1: R&C,2,31,0,1,0,1,0.99,YellowToy
2: Diff. R,31,2,0,0,1,1,0.99,YellowToy
2: Diff. R,31,2,1,1,0,0,0.99,RedToy
2: Diff. R,31,2,1,1,1,1,0.99,RedToy
2: Diff. R,31,2,1,0,1,0,0.99,Either
2: Diff. R,31,2,0,1,0,1,0.99,RedToy
3: Diff. C,2,2,0,0,1,1,0.99,YellowToy
3: Diff. C,2,2,1,1,0,0,0.99,RedToy
3: Diff. C,2,2,1,1,1,1,0.99,YellowToy
3: Diff. C,2,2,1,0,1,0,0.99,YellowToy
3: Diff. C,2,2,0,1,0,1,0.99,Either
4: RvC,31,2,0,0,1,1,0.99,YellowToy
4: RvC,31,2,1,1,0,0,0.99,RedToy
4: RvC,31,2,1,1,1,1,0.99,YellowToy
4: RvC,31,2,1,0,1,0,0.99,YellowToy
4: RvC,31,2,0,1,0,1,0.99,RedToy
1: R&C,3,31,0,0,1,1,0.25,RedToy
1: R&C,3,31,1,1,0,0,0.25,YellowToy
1: R&C,3,31,1,1,1,1,0.25,YellowToy
1: R&C,3,31,1,0,1,0,0.25,YellowToy
1: R&C,3,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,3,0,0,1,1,0.25,YellowToy
2: Diff. R,31,3,1,1,0,0,0.25,RedToy
2: Diff. R,31,3,1,1,1,1,0.25,RedToy
2: Diff. R,31,3,1,0,1,0,0.25,Either
2: Diff. R,31,3,0,1,0,1,0.25,RedToy
3: Diff. C,3,3,0,0,1,1,0.25,YellowToy
3: Diff. C,3,3,1,1,0,0,0.25,RedToy
3: Diff. C,3,3,1,1,1,1,0.25,YellowToy
3: Diff. C,3,3,1,0,1,0,0.25,YellowToy
3: Diff. C,3,3,0,1,0,1,0.25,Either
4: RvC,31,3,0,0,1,1,0.25,YellowToy
4: RvC,31,3,1,1,0,0,0.25,RedToy
4: RvC,31,3,1,1,1,1,0.25,RedToy
4: RvC,31,3,1,0,1,0,0.25,YellowToy
4: RvC,31,3,0,1,0,1,0.25,RedToy
1: R&C,3,31,0,0,1,1,0.5,YellowToy
1: R&C,3,31,1,1,0,0,0.5,YellowToy
1: R&C,3,31,1,1,1,1,0.5,YellowToy
1: R&C,3,31,1,0,1,0,0.5,YellowToy
1: R&C,3,31,0,1,0,1,0.5,YellowToy
2: Diff. R,31,3,0,0,1,1,0.5,YellowToy
2: Diff. R,31,3,1,1,0,0,0.5,RedToy
2: Diff. R,31,3,1,1,1,1,0.5,RedToy
2: Diff. R,31,3,1,0,1,0,0.5,Either
2: Diff. R,31,3,0,1,0,1,0.5,RedToy
3: Diff. C,3,3,0,0,1,1,0.5,YellowToy
3: Diff. C,3,3,1,1,0,0,0.5,RedToy
3: Diff. C,3,3,1,1,1,1,0.5,YellowToy
3: Diff. C,3,3,1,0,1,0,0.5,YellowToy
3: Diff. C,3,3,0,1,0,1,0.5,Either
4: RvC,31,3,0,0,1,1,0.5,YellowToy
4: RvC,31,3,1,1,0,0,0.5,RedToy
4: RvC,31,3,1,1,1,1,0.5,RedToy
4: RvC,31,3,1,0,1,0,0.5,YellowToy
4: RvC,31,3,0,1,0,1,0.5,RedToy
1: R&C,3,31,0,0,1,1,0.75,YellowToy
1: R&C,3,31,1,1,0,0,0.75,YellowToy
1: R&C,3,31,1,1,1,1,0.75,YellowToy
1: R&C,3,31,1,0,1,0,0.75,YellowToy
1: R&C,3,31,0,1,0,1,0.75,YellowToy
2: Diff. R,31,3,0,0,1,1,0.75,YellowToy
2: Diff. R,31,3,1,1,0,0,0.75,RedToy
2: Diff. R,31,3,1,1,1,1,0.75,RedToy
2: Diff. R,31,3,1,0,1,0,0.75,Either
2: Diff. R,31,3,0,1,0,1,0.75,RedToy
3: Diff. C,3,3,0,0,1,1,0.75,YellowToy
3: Diff. C,3,3,1,1,0,0,0.75,RedToy
3: Diff. C,3,3,1,1,1,1,0.75,YellowToy
3: Diff. C,3,3,1,0,1,0,0.75,YellowToy
3: Diff. C,3,3,0,1,0,1,0.75,Either
4: RvC,31,3,0,0,1,1,0.75,YellowToy
4: RvC,31,3,1,1,0,0,0.75,RedToy
4: RvC,31,3,1,1,1,1,0.75,YellowToy
4: RvC,31,3,1,0,1,0,0.75,YellowToy
4: RvC,31,3,0,1,0,1,0.75,RedToy
1: R&C,3,31,0,0,1,1,0.99,RedToy
1: R&C,3,31,1,1,0,0,0.99,YellowToy
1: R&C,3,31,1,1,1,1,0.99,YellowToy
1: R&C,3,31,1,0,1,0,0.99,YellowToy
1: R&C,3,31,0,1,0,1,0.99,YellowToy
2: Diff. R,31,3,0,0,1,1,0.99,YellowToy
2: Diff. R,31,3,1,1,0,0,0.99,RedToy
2: Diff. R,31,3,1,1,1,1,0.99,RedToy
2: Diff. R,31,3,1,0,1,0,0.99,Either
2: Diff. R,31,3,0,1,0,1,0.99,RedToy
3: Diff. C,3,3,0,0,1,1,0.99,YellowToy
3: Diff. C,3,3,1,1,0,0,0.99,RedToy
3: Diff. C,3,3,1,1,1,1,0.99,YellowToy
3: Diff. C,3,3,1,0,1,0,0.99,YellowToy
3: Diff. C,3,3,0,1,0,1,0.99,Either
4: RvC,31,3,0,0,1,1,0.99,YellowToy
4: RvC,31,3,1,1,0,0,0.99,RedToy
4: RvC,31,3,1,1,1,1,0.99,YellowToy
4: RvC,31,3,1,0,1,0,0.99,YellowToy
4: RvC,31,3,0,1,0,1,0.99,RedToy
1: R&C,4,31,0,0,1,1,0.25,YellowToy
1: R&C,4,31,1,1,0,0,0.25,YellowToy
1: R&C,4,31,1,1,1,1,0.25,YellowToy
1: R&C,4,31,1,0,1,0,0.25,YellowToy
1: R&C,4,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,4,0,0,1,1,0.25,YellowToy
2: Diff. R,31,4,1,1,0,0,0.25,RedToy
2: Diff. R,31,4,1,1,1,1,0.25,RedToy
2: Diff. R,31,4,1,0,1,0,0.25,Either
2: Diff. R,31,4,0,1,0,1,0.25,RedToy
3: Diff. C,4,4,0,0,1,1,0.25,YellowToy
3: Diff. C,4,4,1,1,0,0,0.25,RedToy
3: Diff. C,4,4,1,1,1,1,0.25,YellowToy
3: Diff. C,4,4,1,0,1,0,0.25,YellowToy
3: Diff. C,4,4,0,1,0,1,0.25,Either
4: RvC,31,4,0,0,1,1,0.25,YellowToy
4: RvC,31,4,1,1,0,0,0.25,RedToy
4: RvC,31,4,1,1,1,1,0.25,RedToy
4: RvC,31,4,1,0,1,0,0.25,YellowToy
4: RvC,31,4,0,1,0,1,0.25,RedToy
1: R&C,4,31,0,0,1,1,0.5,YellowToy
1: R&C,4,31,1,1,0,0,0.5,YellowToy
1: R&C,4,31,1,1,1,1,0.5,YellowToy
1: R&C,4,31,1,0,1,0,0.5,YellowToy
1: R&C,4,31,0,1,0,1,0.5,YellowToy
2: Diff. R,31,4,0,0,1,1,0.5,YellowToy
2: Diff. R,31,4,1,1,0,0,0.5,RedToy
2: Diff. R,31,4,1,1,1,1,0.5,RedToy
2: Diff. R,31,4,1,0,1,0,0.5,Either
2: Diff. R,31,4,0,1,0,1,0.5,RedToy
3: Diff. C,4,4,0,0,1,1,0.5,YellowToy
3: Diff. C,4,4,1,1,0,0,0.5,RedToy
3: Diff. C,4,4,1,1,1,1,0.5,YellowToy
3: Diff. C,4,4,1,0,1,0,0.5,YellowToy
3: Diff. C,4,4,0,1,0,1,0.5,Either
4: RvC,31,4,0,0,1,1,0.5,YellowToy
4: RvC,31,4,1,1,0,0,0.5,RedToy
4: RvC,31,4,1,1,1,1,0.5,RedToy
4: RvC,31,4,1,0,1,0,0.5,YellowToy
4: RvC,31,4,0,1,0,1,0.5,RedToy
1: R&C,4,31,0,0,1,1,0.75,YellowToy
1: R&C,4,31,1,1,0,0,0.75,YellowToy
1: R&C,4,31,1,1,1,1,0.75,YellowToy
1: R&C,4,31,1,0,1,0,0.75,YellowToy
1: R&C,4,31,0,1,0,1,0.75,YellowToy
2: Diff. R,31,4,0,0,1,1,0.75,YellowToy
2: Diff. R,31,4,1,1,0,0,0.75,RedToy
2: Diff. R,31,4,1,1,1,1,0.75,RedToy
2: Diff. R,31,4,1,0,1,0,0.75,Either
2: Diff. R,31,4,0,1,0,1,0.75,RedToy
3: Diff. C,4,4,0,0,1,1,0.75,YellowToy
3: Diff. C,4,4,1,1,0,0,0.75,RedToy
3: Diff. C,4,4,1,1,1,1,0.75,YellowToy
3: Diff. C,4,4,1,0,1,0,0.75,YellowToy
3: Diff. C,4,4,0,1,0,1,0.75,Either
4: RvC,31,4,0,0,1,1,0.75,YellowToy
4: RvC,31,4,1,1,0,0,0.75,RedToy
4: RvC,31,4,1,1,1,1,0.75,YellowToy
4: RvC,31,4,1,0,1,0,0.75,YellowToy
4: RvC,31,4,0,1,0,1,0.75,RedToy
1: R&C,4,31,0,0,1,1,0.99,YellowToy
1: R&C,4,31,1,1,0,0,0.99,YellowToy
1: R&C,4,31,1,1,1,1,0.99,YellowToy
1: R&C,4,31,1,0,1,0,0.99,YellowToy
1: R&C,4,31,0,1,0,1,0.99,YellowToy
2: Diff. R,31,4,0,0,1,1,0.99,YellowToy
2: Diff. R,31,4,1,1,0,0,0.99,RedToy
2: Diff. R,31,4,1,1,1,1,0.99,RedToy
2: Diff. R,31,4,1,0,1,0,0.99,Either
2: Diff. R,31,4,0,1,0,1,0.99,RedToy
3: Diff. C,4,4,0,0,1,1,0.99,YellowToy
3: Diff. C,4,4,1,1,0,0,0.99,RedToy
3: Diff. C,4,4,1,1,1,1,0.99,YellowToy
3: Diff. C,4,4,1,0,1,0,0.99,YellowToy
3: Diff. C,4,4,0,1,0,1,0.99,Either
4: RvC,31,4,0,0,1,1,0.99,YellowToy
4: RvC,31,4,1,1,0,0,0.99,RedToy
4: RvC,31,4,1,1,1,1,0.99,YellowToy
4: RvC,31,4,1,0,1,0,0.99,YellowToy
4: RvC,31,4,0,1,0,1,0.99,RedToy
1: R&C,5,31,0,0,1,1,0.25,YellowToy
1: R&C,5,31,1,1,0,0,0.25,YellowToy
1: R&C,5,31,1,1,1,1,0.25,YellowToy
1: R&C,5,31,1,0,1,0,0.25,YellowToy
1: R&C,5,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,5,0,0,1,1,0.25,YellowToy
2: Diff. R,31,5,1,1,0,0,0.25,RedToy
2: Diff. R,31,5,1,1,1,1,0.25,RedToy
2: Diff. R,31,5,1,0,1,0,0.25,Either
2: Diff. R,31,5,0,1,0,1,0.25,RedToy
3: Diff. C,5,5,0,0,1,1,0.25,YellowToy
3: Diff. C,5,5,1,1,0,0,0.25,RedToy
3: Diff. C,5,5,1,1,1,1,0.25,YellowToy
3: Diff. C,5,5,1,0,1,0,0.25,YellowToy
3: Diff. C,5,5,0,1,0,1,0.25,Either
4: RvC,31,5,0,0,1,1,0.25,YellowToy
4: RvC,31,5,1,1,0,0,0.25,RedToy
4: RvC,31,5,1,1,1,1,0.25,RedToy
4: RvC,31,5,1,0,1,0,0.25,YellowToy
4: RvC,31,5,0,1,0,1,0.25,RedToy
1: R&C,5,31,0,0,1,1,0.5,YellowToy
1: R&C,5,31,1,1,0,0,0.5,YellowToy
1: R&C,5,31,1,1,1,1,0.5,YellowToy
1: R&C,5,31,1,0,1,0,0.5,YellowToy
1: R&C,5,31,0,1,0,1,0.5,YellowToy
2: Diff. R,31,5,0,0,1,1,0.5,YellowToy
2: Diff. R,31,5,1,1,0,0,0.5,RedToy
2: Diff. R,31,5,1,1,1,1,0.5,RedToy
2: Diff. R,31,5,1,0,1,0,0.5,Either
2: Diff. R,31,5,0,1,0,1,0.5,RedToy
3: Diff. C,5,5,0,0,1,1,0.5,YellowToy
3: Diff. C,5,5,1,1,0,0,0.5,RedToy
3: Diff. C,5,5,1,1,1,1,0.5,YellowToy
3: Diff. C,5,5,1,0,1,0,0.5,YellowToy
3: Diff. C,5,5,0,1,0,1,0.5,Either
4: RvC,31,5,0,0,1,1,0.5,YellowToy
4: RvC,31,5,1,1,0,0,0.5,RedToy
4: RvC,31,5,1,1,1,1,0.5,YellowToy
4: RvC,31,5,1,0,1,0,0.5,YellowToy
4: RvC,31,5,0,1,0,1,0.5,RedToy
1: R&C,5,31,0,0,1,1,0.75,YellowToy
1: R&C,5,31,1,1,0,0,0.75,YellowToy
1: R&C,5,31,1,1,1,1,0.75,YellowToy
1: R&C,5,31,1,0,1,0,0.75,YellowToy
1: R&C,5,31,0,1,0,1,0.75,YellowToy
2: Diff. R,31,5,0,0,1,1,0.75,YellowToy
2: Diff. R,31,5,1,1,0,0,0.75,RedToy
2: Diff. R,31,5,1,1,1,1,0.75,RedToy
2: Diff. R,31,5,1,0,1,0,0.75,Either
2: Diff. R,31,5,0,1,0,1,0.75,RedToy
3: Diff. C,5,5,0,0,1,1,0.75,YellowToy
3: Diff. C,5,5,1,1,0,0,0.75,RedToy
3: Diff. C,5,5,1,1,1,1,0.75,YellowToy
3: Diff. C,5,5,1,0,1,0,0.75,YellowToy
3: Diff. C,5,5,0,1,0,1,0.75,Either
4: RvC,31,5,0,0,1,1,0.75,YellowToy
4: RvC,31,5,1,1,0,0,0.75,RedToy
4: RvC,31,5,1,1,1,1,0.75,YellowToy
4: RvC,31,5,1,0,1,0,0.75,YellowToy
4: RvC,31,5,0,1,0,1,0.75,RedToy
1: R&C,5,31,0,0,1,1,0.99,YellowToy
1: R&C,5,31,1,1,0,0,0.99,YellowToy
1: R&C,5,31,1,1,1,1,0.99,YellowToy
1: R&C,5,31,1,0,1,0,0.99,YellowToy
1: R&C,5,31,0,1,0,1,0.99,YellowToy
2: Diff. R,31,5,0,0,1,1,0.99,YellowToy
2: Diff. R,31,5,1,1,0,0,0.99,RedToy
2: Diff. R,31,5,1,1,1,1,0.99,RedToy
2: Diff. R,31,5,1,0,1,0,0.99,Either
2: Diff. R,31,5,0,1,0,1,0.99,RedToy
3: Diff. C,5,5,0,0,1,1,0.99,YellowToy
3: Diff. C,5,5,1,1,0,0,0.99,RedToy
3: Diff. C,5,5,1,1,1,1,0.99,YellowToy
3: Diff. C,5,5,1,0,1,0,0.99,YellowToy
3: Diff. C,5,5,0,1,0,1,0.99,Either
4: RvC,31,5,0,0,1,1,0.99,YellowToy
4: RvC,31,5,1,1,0,0,0.99,RedToy
4: RvC,31,5,1,1,1,1,0.99,YellowToy
4: RvC,31,5,1,0,1,0,0.99,YellowToy
4: RvC,31,5,0,1,0,1,0.99,RedToy
1: R&C,6,31,0,0,1,1,0.25,YellowToy
1: R&C,6,31,1,1,0,0,0.25,YellowToy
1: R&C,6,31,1,1,1,1,0.25,YellowToy
1: R&C,6,31,1,0,1,0,0.25,YellowToy
1: R&C,6,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,6,0,0,1,1,0.25,YellowToy
2: Diff. R,31,6,1,1,0,0,0.25,RedToy
2: Diff. R,31,6,1,1,1,1,0.25,RedToy
2: Diff. R,31,6,1,0,1,0,0.25,Either
2: Diff. R,31,6,0,1,0,1,0.25,RedToy
3: Diff. C,6,6,0,0,1,1,0.25,YellowToy
3: Diff. C,6,6,1,1,0,0,0.25,RedToy
3: Diff. C,6,6,1,1,1,1,0.25,YellowToy
3: Diff. C,6,6,1,0,1,0,0.25,YellowToy
3: Diff. C,6,6,0,1,0,1,0.25,Either
4: RvC,31,6,0,0,1,1,0.25,YellowToy
4: RvC,31,6,1,1,0,0,0.25,RedToy
4: RvC,31,6,1,1,1,1,0.25,RedToy
4: RvC,31,6,1,0,1,0,0.25,YellowToy
4: RvC,31,6,0,1,0,1,0.25,RedToy
1: R&C,6,31,0,0,1,1,0.5,YellowToy
1: R&C,6,31,1,1,0,0,0.5,YellowToy
1: R&C,6,31,1,1,1,1,0.5,YellowToy
1: R&C,6,31,1,0,1,0,0.5,YellowToy
1: R&C,6,31,0,1,0,1,0.5,YellowToy
2: Diff. R,31,6,0,0,1,1,0.5,YellowToy
2: Diff. R,31,6,1,1,0,0,0.5,RedToy
2: Diff. R,31,6,1,1,1,1,0.5,RedToy
2: Diff. R,31,6,1,0,1,0,0.5,Either
2: Diff. R,31,6,0,1,0,1,0.5,RedToy
3: Diff. C,6,6,0,0,1,1,0.5,YellowToy
3: Diff. C,6,6,1,1,0,0,0.5,RedToy
3: Diff. C,6,6,1,1,1,1,0.5,YellowToy
3: Diff. C,6,6,1,0,1,0,0.5,YellowToy
3: Diff. C,6,6,0,1,0,1,0.5,Either
4: RvC,31,6,0,0,1,1,0.5,YellowToy
4: RvC,31,6,1,1,0,0,0.5,RedToy
4: RvC,31,6,1,1,1,1,0.5,YellowToy
4: RvC,31,6,1,0,1,0,0.5,YellowToy
4: RvC,31,6,0,1,0,1,0.5,RedToy
1: R&C,6,31,0,0,1,1,0.75,YellowToy
1: R&C,6,31,1,1,0,0,0.75,YellowToy
1: R&C,6,31,1,1,1,1,0.75,YellowToy
1: R&C,6,31,1,0,1,0,0.75,YellowToy
1: R&C,6,31,0,1,0,1,0.75,YellowToy
2: Diff. R,31,6,0,0,1,1,0.75,YellowToy
2: Diff. R,31,6,1,1,0,0,0.75,RedToy
2: Diff. R,31,6,1,1,1,1,0.75,RedToy
2: Diff. R,31,6,1,0,1,0,0.75,Either
2: Diff. R,31,6,0,1,0,1,0.75,RedToy
3: Diff. C,6,6,0,0,1,1,0.75,YellowToy
3: Diff. C,6,6,1,1,0,0,0.75,RedToy
3: Diff. C,6,6,1,1,1,1,0.75,YellowToy
3: Diff. C,6,6,1,0,1,0,0.75,YellowToy
3: Diff. C,6,6,0,1,0,1,0.75,Either
4: RvC,31,6,0,0,1,1,0.75,YellowToy
4: RvC,31,6,1,1,0,0,0.75,RedToy
4: RvC,31,6,1,1,1,1,0.75,YellowToy
4: RvC,31,6,1,0,1,0,0.75,YellowToy
4: RvC,31,6,0,1,0,1,0.75,RedToy
1: R&C,6,31,0,0,1,1,0.99,YellowToy
1: R&C,6,31,1,1,0,0,0.99,YellowToy
1: R&C,6,31,1,1,1,1,0.99,YellowToy
1: R&C,6,31,1,0,1,0,0.99,YellowToy
1: R&C,6,31,0,1,0,1,0.99,YellowToy
2: Diff. R,31,6,0,0,1,1,0.99,YellowToy
2: Diff. R,31,6,1,1,0,0,0.99,RedToy
2: Diff. R,31,6,1,1,1,1,0.99,RedToy
2: Diff. R,31,6,1,0,1,0,0.99,Either
2: Diff. R,31,6,0,1,0,1,0.99,RedToy
3: Diff. C,6,6,0,0,1,1,0.99,YellowToy
3: Diff. C,6,6,1,1,0,0,0.99,RedToy
3: Diff. C,6,6,1,1,1,1,0.99,YellowToy
3: Diff. C,6,6,1,0,1,0,0.99,YellowToy
3: Diff. C,6,6,0,1,0,1,0.99,Either
4: RvC,31,6,0,0,1,1,0.99,YellowToy
4: RvC,31,6,1,1,0,0,0.99,RedToy
4: RvC,31,6,1,1,1,1,0.99,YellowToy
4: RvC,31,6,1,0,1,0,0.99,YellowToy
4: RvC,31,6,0,1,0,1,0.99,RedToy
1: R&C,7,31,0,0,1,1,0.25,YellowToy
1: R&C,7,31,1,1,0,0,0.25,YellowToy
1: R&C,7,31,1,1,1,1,0.25,YellowToy
1: R&C,7,31,1,0,1,0,0.25,YellowToy
1: R&C,7,31,0,1,0,1,0.25,YellowToy
2: Diff. R,31,7,0,0,1,1,0.25,YellowToy
2: Diff. R,31,7,1,1,0,0,0.25,RedToy
2: Diff. R,31,7,1,1,1,1,0.25,RedToy
2: Diff. R,31,7,1,0,1,0,0.25,Either
2: Diff. R,31,7,0,1,0,1,0.25,RedToy
